Id,SalePrice
2735,137669.05662744778
2736,144570.48532502484
2737,122636.56426211487
2738,133324.44959389127
2739,159210.46334970338
2740,137128.65811864485
2741,147257.0220309844
2742,155280.21559001986
2743,155781.78832722537
2744,162145.2812532705
2745,138504.7231315802
2746,137918.47046699384
2747,143127.5147235998
2748,120604.50125824717
2749,133400.01931190625
2750,134308.0996974088
2751,139703.47795504265
2752,182045.85427137138
2753,147453.08375859368
2754,232540.4639455121
2755,133606.04832501494
2756,96201.75940916219
2757,65106.28955307141
2758,85180.47683214124
2759,162871.97036820848
2760,121506.6513922296
2761,146713.12012723644
2762,143686.68129132673
2763,179030.85739909575
2764,147132.13520686713
2765,285434.56024383544
2766,124918.6443453963
2767,90834.72464859264
2768,131560.78565138855
2769,132742.74826020154
2770,136368.10998425627
2771,107994.24527885414
2772,111381.20864677223
2773,170449.72577214774
2774,147002.94395755755
2775,112351.66296309695
2776,137930.59031025358
2777,145094.57763441748
2778,106580.84572014949
2779,118468.84252754443
2780,95211.35727986557
2781,99312.71932311026
2782,97459.1482271835
2783,99022.12822675674
2784,123804.85055769468
2785,135841.8877619849
2786,63512.5602646259
2787,123738.50584581964
2788,73695.3853350122
2789,165275.8438203767
2790,96901.33421868866
2791,113995.34741066807
2792,53746.02383274215
2793,162225.91024944084
2794,95887.9779325173
2795,120182.06652896677
2796,105552.67502557661
2797,209052.0265588205
2798,109025.96584655992
2799,118535.81842554007
2800,62356.72746844973
2801,108146.48273810814
2802,133054.11408650904
2803,170063.93697534685
2804,129815.75832223595
2805,96968.83472792387
2806,82193.07671364915
2807,162824.95902236132
2808,151466.78773563035
2809,136032.76528375622
2810,127359.99486098239
2811,160579.0834061346
2812,160984.84979889376
2813,152617.57529887927
2814,151815.3243717381
2815,98863.05122758508
2816,233012.28687756803
2817,157410.46047857488
2818,134945.42251870898
2819,165428.0550801837
2820,137171.10398976094
2821,106212.82134222607
2822,198763.99869253163
2823,340489.1357096928
2824,182847.9438415445
2825,149642.80071650413
2826,132901.49446546636
2827,134505.1816366505
2828,217134.4161742292
2829,213416.4703036865
2830,230785.71173185113
2831,173309.59794383074
2832,253241.82583548824
2833,308423.340659568
2834,222250.30576489936
2835,221198.78192878945
2836,193000.62386251544
2837,155083.83416823568
2838,150761.01324533604
2839,178432.03704644018
2840,205306.18960938678
2841,206035.21964134547
2842,230386.60380388802
2843,149207.69234359
2844,166490.8058641794
2845,125862.31004234598
2846,213744.46532219526
2847,207508.89410689787
2848,216959.72835271168
2849,198318.0090161276
2850,284292.1160100706
2851,212836.15826142678
2852,235157.07395223397
2853,239350.97211905313
2854,138970.0527379496
2855,200820.4536490337
2856,199916.67925142063
2857,186209.23400148263
2858,197272.88565635253
2859,116489.11260077525
2860,128156.17727762199
2861,124037.34673347962
2862,193078.01416611148
2863,127400.96640205444
2864,244715.34799132278
2865,139131.17720807742
2866,138391.20184947219
2867,99510.04726469859
2868,95901.57267502924
2869,104319.79775058948
2870,122959.71684660754
2871,84349.20415966146
2872,50428.17628176537
2873,98831.41682493135
2874,141612.86244520533
2875,117269.56786387022
2876,167424.34701537836
2877,146226.84551183018
2878,168498.41894905418
2879,136834.9177849856
2880,100942.97689216305
2881,141961.70370122555
2882,174093.71290933262
2883,196803.95452534567
2884,196314.786519321
2885,189138.73936853895
2886,234011.11123949767
2887,94614.304909624
2888,139356.60490558564
2889,53950.78481003057
2890,82707.73584305763
2891,137522.28909287506
2892,45745.86186597804
2893,78903.28936209762
2894,55253.751943680174
2895,335586.85298822395
2896,283982.3931512567
2897,202042.50383397896
2898,144129.90387170273
2899,209340.57070647163
2900,164597.68962106068
2901,206638.41303424924
2902,181508.14290168195
2903,334713.2911133641
2904,350252.85255271127
2905,88582.1910891054
2906,200973.79362099973
2907,111505.03802543755
2908,132522.61875162262
2909,143496.69769781386
2910,79386.44016980371
2911,81733.60127858697
2912,144840.85729876338
2913,81047.36669369506
2914,79036.51795544433
2915,84638.23505105569
2916,81538.9055400295
2917,167359.7441482133
2918,115902.37450661487
2919,218216.8820477813
